Structure(SMILES)	DSSTox_Structure_Id
Clc1c[n+]([O-])cc(Cl)c1NC(=O)c1ccc(OC)c2nc(ccc12)C(F)(F)F	DTXCID6024125
[Na+].COc1c(OC)ccnc1CS(=O)c1[n-]c2ccc(cc2n1)OC(F)F	DTXCID5024215
Fc1ccc(cc1)NC(=O)c1cccc(Oc2cccc(c2)C(F)(F)F)n1	DTXCID6024339
OC(c1c(O)n(C)nc1C)c1ccc(cc1S(C)(=O)=O)C(F)(F)F	DTXCID801334084
FC(F)(F)c1ccnc(OC)c1S(=O)(=O)Nc1nc2nc(cc(OC)n2n1)OC	DTXCID5024344
FC(F)(F)C1=CNC(=O)C=C1	DTXCID6024387
FC(F)(F)S(=O)(=O)O	DTXCID0024397
[Li+].FC(F)(F)S([O-])(=O)=O	DTXCID1024419
[Li+].FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID6024468
CCCN(CC1CC1)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O	DTXCID0024559
FC(F)(C(F)(F)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID3024572
FC(F)(C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(\F)=C(/F)F)S(F)(=O)=O	DTXCID1024596
FC(F)(F)c1cccc(CC#N)c1	DTXCID7024617
FC(F)(C(F)(F)OC(F)(C(F)(F)OC(F)(C(F)=O)C(F)(F)F)C(F)(F)F)C(F)(F)F	DTXCID0024630
O=[N+]([O-])c1c(Cl)c(cc([N+]([O-])=O)c1Cl)C(F)(F)F	DTXCID5024639
[Na+].FC(F)(F)c1ccccc1N=Nc1c(N)ccc2cc(cc(O)c21)S([O-])(=O)=O	DTXCID901474861
FC(F)(F)c1cccc(c1)C(=O)Cc1ccc(C#N)cc1	DTXCID1024835
O=S(N)(=O)c1ccccc1OC(F)(F)F	DTXCID9024930
FC(F)(OC(\F)=C(/F)F)C(F)(OC(F)(F)C(F)(F)C(=O)OC)C(F)(F)F	DTXCID6024969
Clc1ccc(cc1)\C(=N\OCC1OCCO1)C(F)(F)F	DTXCID3024998
O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F	DTXCID0025026
FC(F)(F)c1ccccc1N=Nc1c(N)ccc2cc(cc(O)c21)S(=O)(=O)O	DTXCID60810147
Cl.Cl.FC(F)(F)c1cc2N(CCCN3CCN(C)CC3)c3ccccc3Sc2cc1	DTXCID9025085
FC(F)(F)Oc1ccc2nc(N)sc2c1	DTXCID1025192
FC(F)(F)c1ccccc1n1ccnc1	DTXCID7025217
O=C(C)Oc1cc(ccc1C(=O)O)C(F)(F)F	DTXCID6025305
FC(F)(F)c1cc(ccc1)Nc1ccccc1C(=O)OCCOCCO	DTXCID0025448
Cl.CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(ccc12)C(F)(F)F	DTXCID8025464
CNC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.FC(F)(F)c1cccc(Nc2ncccc2C(=O)O)c1C	DTXCID9025584
Cl.O.FC(F)C(N)(CCCN)C(=O)O	DTXCID801477074
Cl.FC(F)(F)c1cc2N(CCCN(C)C)c3ccccc3Sc2cc1	DTXCID6025804
Cl.FC(F)(F)c1cccc(c1)C1(O)CCN(CCCC(=O)c2ccc(F)cc2)CC1	DTXCID0025810
Cl.FC(F)(F)c1cccc(CC(C)NCCOC(=O)c2ccccc2)c1	DTXCID6025854
NS(=O)(=O)c1ccc(cc1)n1nc(cc1c1ccc(OC)c(F)c1)C(F)F	DTXCID2025975
FC(F)(F)[C@@]1(C#CC2CC2)OC(=O)Nc2ccc(Cl)cc21	DTXCID7026029
O=P(O)(O)CN1c2cc(c(cc2NC(=O)C1=O)C(F)(F)F)N1CCOCC1	DTXCID5026093
O[C@H]1C[C@@H](O)[C@H](/C=C/[C@@H](O)COc2cc(ccc2)C(F)(F)F)[C@H]1C\C=C/CCCC(=O)O	DTXCID5026122
CC=1NC(C)=C(C(C=1C(=O)OC)c1ccccc1OC(F)F)C(=O)OC	DTXCID3026148
CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F	DTXCID0026175
OCCN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F	DTXCID5026176
CN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F	DTXCID9026180
FC(F)(F)c1cc2C(=C\CCN3CCN(CCO)CC3)/c3ccccc3Sc2cc1	DTXCID7026310
FC(F)(F)c1cc(NC(=O)[C@H]2CC[C@H]3[C@@H]4CC[C@H]5NC(=O)C=C[C@]5(C)[C@H]4CC[C@]23C)c(cc1)C(F)(F)F	DTXCID6026452
CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1	DTXCID7026497
FC1(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C1(F)F	DTXCID8026511
FC(F)(F)COCC(F)(F)F	DTXCID3026516
FC(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID5026548
Fc1cccc(F)c1C(=O)NC(=O)Nc1cc(Oc2ncc(cc2Cl)C(F)(F)F)c(Cl)cc1	DTXCID9026556
FC(F)(C(F)(F)C(Br)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID3026560
OC(=O)c1ccccc1c1ccc(cc1)C(F)(F)F	DTXCID8026565
FC(F)(F)C1=CN(C(=O)NC1=O)[C@H]1C[C@H](O)[C@@H](CO)O1	DTXCID2026602
FC(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID1026613
FC(F)(F)C(OCF)C(F)(F)F	DTXCID6026614
Cl.FC(F)(F)c1cccc(c1)C1=CCN(CCc2cc3ccccc3cc2)CC1	DTXCID3026724
FC(F)(F)c1cc(ccc1)Nc1ncccc1C(=O)OC1OC(=O)c2ccccc21	DTXCID1026740
Cl.FC(F)(F)c1cccc(CCCN[C@H](C)c2cccc3ccccc32)c1	DTXCID1026792
Cl.Nc1c(cc(cc1Cl)C(O)CNC(C)(C)C)C(F)(F)F	DTXCID1026798
O=C(O)C=CC(=O)O.FC(F)(F)c1cc2N(CC(C)CN(C)C)c3ccccc3Sc2cc1	DTXCID0026886
FC(F)(F)c1cc2N(CCCN3CCN(C)CC3)c3ccccc3Sc2cc1	DTXCID9026928
FC1(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F	DTXCID9027029
O=C1CCCC(=O)C1C(=O)c1ccc(c(COCC(F)(F)F)c1Cl)S(C)(=O)=O	DTXCID3027037
[K+].FC(F)(F)c1ccccc1N1C(=C(c2ccccc2S1(=O)=O)c1cc(CC)c2OCOc2c1)C([O-])=O	DTXCID3027249
FC(F)(F)c1ccccc1N1C(=C(c2ccccc2S1(=O)=O)c1cc(CC)c2OCOc2c1)C(=O)O	DTXCID2027250
FC(F)(F)Oc1cc(CN[C@H]2CCCN[C@H]2c2ccccc2)c(OC)cc1	DTXCID7027251
OC(CNC(C)Cc1ccc(OCC(=O)O)cc1)c1csc(n1)C(F)(F)F	DTXCID0027274
FC(F)(F)c1cc(cc(c1)C(F)(F)F)CN([C@H]1C[C@@H](CC)N(c2ccc(cc21)C(F)(F)F)C(=O)OC(C)C)C(C)=O	DTXCID5027279
[O-]S(C)(=O)=O.FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N(C)C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)c1ccc(Cl)c(Cl)c1	DTXCID4027288
NC(=O)CN(CC(F)(F)F)c1cc(c(cc1)C#N)C(F)(F)F	DTXCID9027312
O=C(O)COc1ccc(cc1CC)SCc1sc(nc1CN1CCN(CC1)c1ccc(OC)cc1)c1ccc(cc1)C(F)(F)F	DTXCID4027315
Cl.Cc1ncccc1Oc1ccc(cn1)NC(=O)N1CCc2cc(C)c(cc21)C(F)(F)F	DTXCID3027322
Cc1ncccc1Oc1ccc(cn1)NC(=O)N1CCc2cc(C)c(cc21)C(F)(F)F	DTXCID8027323
[K+].O.FC(F)(F)C(F)(F)COc1ccc(F)cc1c1cccc(c1)c1nc([n-]n1)C(N)=O	DTXCID3027328
FC(F)(F)C(F)(F)COc1ccc(F)cc1c1cccc(c1)c1nc([NH]n1)C(N)=O	DTXCID8027329
CO[C@@H]1COCC[C@@H]1[NH2+][C@H]1C[C@](CC1)(C(=O)N1Cc2cc(cnc2CC1)C(F)(F)F)C(C)C.[O-]C(=O)CCC(=O)O	DTXCID2027335
CO[C@@H]1COCC[C@@H]1[NH2+][C@H]1C[C@](CC1)(C(=O)N1Cc2cc(cnc2CC1)C(F)(F)F)C(C)C	DTXCID7027336
FC1(F)C[C@@H](C#N)N(C1)C(=O)CNC1CC2CCC(C1)N2c1ncccn1	DTXCID1027346
FC(F)(F)c1cccc(C(=O)N[C@H]([C@@H]2CCCCN2)c2ccccc2)c1Cl	DTXCID1027348
O=C(Nc1nc(c2cc(OC)c(Cl)cc2OC)c(CCC2CCCCC2)s1)c1cc2cc(C)cc(C)c2n1CC(=O)O.FC(F)(F)C(=O)O	DTXCID4027369
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N(C)C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)c1ccc(Cl)c(Cl)c1	DTXCID6027393
O=C(OC)\C(=C\OC)c1ccccc1COc1cccc(n1)C(F)(F)F	DTXCID7027542
FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID6027553
FC(F)(CCOC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID1027558
FC(F)(C(F)(F)CCI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID0027565
FC(F)(C(F)(F)C(F)(F)I)C(F)(F)C(F)(F)C(F)(F)F	DTXCID5027566
FC(F)(C(F)(F)C(F)(F)F)C(F)(F)C=C	DTXCID4027575
FC(F)(C(F)(F)CCI)C(F)(F)C(F)(F)F	DTXCID9027578
FC(F)(C(F)(F)C(F)(F)I)C(F)(F)F	DTXCID8027583
O=C(Nc1ccc(cc1C)C(F)(C(F)(F)F)C(F)(F)F)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O	DTXCID2027672
Cl.O[C@@H](c1cc(nc2c1cccc2C(F)(F)F)C(F)(F)F)[C@H]1CCCCN1	DTXCID301473958
O=C(NC)c1cc(Oc2ccc(NC(=O)Nc3cc(c(Cl)cc3)C(F)(F)F)cc2)ccn1.O=S(=O)(O)c1ccc(C)cc1	DTXCID9027817
Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F	DTXCID3027827
FC(F)(F)S([O-])(=O)=O.C[n+]1ccn(CCCCCC)c1	DTXCID1027847
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CC[S+](CC)CC	DTXCID4027864
C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.FC(F)(F)S([O-])(=O)=O	DTXCID2027880
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCC[N+](C)(CCCC)CCCC	DTXCID7027881
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[n+]1ccn(CCCCCCCCCC)c1	DTXCID7027889
FC(F)(F)S([O-])(=O)=O.C[n+]1ccn(CCCCCCCCCC)c1	DTXCID6027892
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[n+]1ccn(CCCCCCCCCCCC)c1	DTXCID1027893
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCC[N+](C)(C)C	DTXCID6027896
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[N+](C)(C)CCO	DTXCID6027898
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC	DTXCID3027902
CCCCn1cc[n+](C)c1C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID3027906
C[N+]1(CC)CCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID7027916
C[N+]1(CCC)CCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID7027918
FC(F)(F)S([O-])(=O)=O.C[n+]1ccn(CCCCCCCC)c1	DTXCID1027922
C[n+]1ccn(CCC)c1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID6027923
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CC[S+](C)CC	DTXCID5027930
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[n+]1ccn(CCCCCCCC)c1	DTXCID0027931
FC(F)(F)c1ccc(Cl)cc1Cl	DTXCID0027935
C[n+]1ccn(CC)c1.FC(F)(F)S([O-])(=O)=O	DTXCID4027941
C[n+]1ccn(CC)c1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID4027943
CCCC[N+]1(C)CCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID9027944
CS(=O)c1ccc(cc1)c1cc(nn1c1ccc(OC)cc1)C(F)F	DTXCID2028149
O=C(O)/C=C/C(=O)O.Cc1occc1C(=O)Nc1ccc(cc1)C(=O)N1CCC(F)(F)C(=C\C(=O)N2CCC(CC2)N2CCCCC2)/c2ccccc21.O=C(\C=C1\c2ccccc2N(CCC1(F)F)C(=O)c1ccc(cc1)NC(=O)c1ccoc1C)N1CCC(CC1)N1CCCCC1	DTXCID1028150
Cc1occc1C(=O)Nc1ccc(cc1)C(=O)N1CCC(F)(F)C(=C\C(=O)N2CCC(CC2)N2CCCCC2)/c2ccccc21	DTXCID6028151
FC(F)(F)c1cccc(Nc2ncccc2C(=O)O)c1C	DTXCID7028194
FC(F)(F)c1cc2N(CC(C)CN(C)C)c3ccccc3Sc2cc1	DTXCID2028222
Nc1c(cc(cc1Cl)C(O)CNC(C)(C)C)C(F)(F)F	DTXCID4028258
FC(F)(F)c1cccc(CCCN[C@H](C)c2cccc3ccccc32)c1	DTXCID3028261
FC(F)(F)c1cccc(c1)C1=CCN(CCc2cc3ccccc3cc2)CC1	DTXCID1028281
FC(F)(F)c1cccc(CC(C)NCCOC(=O)c2ccccc2)c1	DTXCID1028445
O=C(O)c1cc(ccc1)N(Cc1cccnc1)c1ccc(OC(F)F)c(OC(F)F)c1	DTXCID2028484
CN1CCC(NC(=O)c2ccc(Nc3nc4N(CC(F)(F)C(=O)N(C)c4cn3)C3CCCC3)c(OC)c2)CC1	DTXCID7028485
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(C)(C)C(=O)N(C)c1cnc(cc1c1ccc(F)cc1C)N1CC[C@@H](O)[C@H]1CO	DTXCID7028487
FC(F)(F)C(=O)O.CCN(CC)C(=O)c1cc(c(cc1N(CC)CCN(C)C)N1CCC(CC1)c1ccccc1)S(=O)(=O)Cc1ccccc1	DTXCID6028496
CCC[C@]1(CC(O)=C(C(=O)O1)[C@H](CC)c1cccc(NS(=O)(=O)c2ccc(cn2)C(F)(F)F)c1)CCc1ccccc1	DTXCID9028548
O=C(O)CCCCCC[C@H]1C(=O)C[C@H]2O[C@](O)(CC[C@H]12)C(F)(F)CCCC	DTXCID2028565
O.CS(=O)(=O)O.C[C@H]1NCc2cc(ccc12)c1ccc2c(c1OC(F)F)N(C=C(C2=O)C(=O)O)C1CC1	DTXCID1028570
O=C(O)/C=C\C(=O)O.FC(F)(F)c1ccc(cc1)[C@@H](COC)N1CCN(C[C@H]1C)C1(C)CCN(CC1)C(=O)c1c(C)ncnc1C	DTXCID5028582
FC(F)(F)c1cc(ccc1Cl)NC(=O)Nc1ccc(Cl)cc1	DTXCID0028610
FC(F)(F)c1cc2NC(NS(=O)(=O)c2cc1S(N)(=O)=O)CCCCC	DTXCID0028741
O=C1N2C(=C(CO[C@@H]2[C@]1(OC)NC(=O)CSC(F)F)CSc1nnnn1CCO)C(=O)O	DTXCID501508513
C[C@H](CN1CCCC1)C(=O)c1ccc(cc1)C(F)(F)F	DTXCID1028782
Cl.FC(F)(F)c1cccc(C[C@H](C)NCC)c1	DTXCID0028797
Cl.FC(F)(F)c1cccc(C[C@@H](C)NCC)c1	DTXCID5028798
CC(C)c1nnc(C)n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1	DTXCID701508557
O=C1N(c2cc(C)c(Oc3ccc(cc3)S(=O)(=O)C(F)(F)F)cc2)C(=O)NC(=O)N1C	DTXCID4028884
FC(F)(F)c1cc(ccc1Cl)C1(O)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	DTXCID6028947
C[C@@H](O[C@H]1OCCN(CC2=NC(=O)NN2)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	DTXCID801021794
Cc1[n+](CCC)ccn1C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID7029083
CCCCn1cc[n+](C)c1.FC(F)(F)S([O-])(=O)=O	DTXCID2029088
CC[n+]1ccn(C)c1C.FC(F)(F)S([O-])(=O)=O	DTXCID7029089
CCCCn1cc[n+](C)c1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID6029090
C[n+]1ccn(CC)c1C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID1029091
O=C(CC(=O)C(F)(F)F)c1ccccc1	DTXCID1029124
FC(F)(F)S(=O)(=O)OC	DTXCID1029128
CCCC[N+]1(C)CCCC1.FC(F)(F)S([O-])(=O)=O	DTXCID4029141
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[n+]1ccn(CCCCCC)c1	DTXCID9029146
CC[n+]1ccccc1.FC(F)(F)S([O-])(=O)=O	DTXCID4029147
FC(F)(F)S([O-])(=O)=O.CCCC[n+]1ccccc1	DTXCID9029148
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[n+]1ccn(CCCCCCCCCCCCCC)c1	DTXCID8029153
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[n+]1ccn(CCCCCCCCCCCCCCCC)c1	DTXCID3029154
FC(F)(F)S([O-])(=O)=O.C[n+]1ccn(CCCCCCCCCCCC)c1	DTXCID8029155
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC	DTXCID7029160
CCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID3029285
FC(F)(F)S([O-])(=O)=O.CCCCCC[n+]1ccccc1	DTXCID2029292
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[N+]1(CCCC)CCCCC1	DTXCID7029295
CCCCn1cc[n+](C)c1C.FC(F)(F)S([O-])(=O)=O	DTXCID8029315
Cc1ccc[n+](CCCC)c1.FC(F)(F)S([O-])(=O)=O	DTXCID7029322
Cc1cc[n+](CCCC)cc1.FC(F)(F)S([O-])(=O)=O	DTXCID2029327
C[N+]1(CC)CCCC1.FC(F)(F)S([O-])(=O)=O	DTXCID6029331
FC(F)(F)S([O-])(=O)=O.C[N+]1(CCCC)CCCCC1	DTXCID0029343
Cc1cccc[n+]1CCCC.FC(F)(F)S([O-])(=O)=O	DTXCID0029347
C[N+]1(CCC)CCCC1.FC(F)(F)S([O-])(=O)=O	DTXCID0029349
FC1(F)C(F)(F)C(F)(COP(=O)(O)OCC2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C(F)(F)C1(F)F	DTXCID7029906
FC1(F)C(F)(F)C(F)(COP(=O)(O)OP(=O)(O)OCC2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C(F)(F)C1(F)F	DTXCID2029909
FC1(F)C(F)(F)C(F)(COP(=O)(O)O)C(F)(F)C(F)(F)C1(F)F	DTXCID5029974
[I-].C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID6030021
F/C(F)=C(/F)OC(F)(F)F	DTXCID1030151
FC(F)(F)Oc1ccc(cc1)N(C(Cl)=O)C(=O)OC	DTXCID8030348
Cc1onc(C)c1S(=O)(=O)n1c2cc3OC(F)(F)Oc3cc2nc1Cl	DTXCID5030379
C[Si]1(CCC(F)(F)F)O[Si](C)(O[Si](C)(O1)CCC(F)(F)F)CCC(F)(F)F	DTXCID5030454
FC(F)(C(F)(F)OC(F)C(F)(F)F)C(F)(F)F	DTXCID5030581
FC(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID5030583
FC(F)(F)c1nc(N)sc1C(=O)OCC	DTXCID4030590
FC(F)(F)C(=C)C(F)(F)F	DTXCID4030623
FC(F)CC(F)(F)F	DTXCID4030679
Clc1cc(NC(=O)c2cc3ccccc3c(/N=N/c3cc(ccc3Cl)C(F)(F)F)c2O)c(Cl)cc1NC(=O)c1cc2ccccc2c(/N=N/c2cc(ccc2Cl)C(F)(F)F)c1O	DTXCID2030728
FC(F)(F)CC(F)(F)F	DTXCID0031007
O=C(F)C(F)(F)C(=O)OC	DTXCID801513901
FC(F)(F)c1nc(Cl)sc1C(=O)OCc1ccccc1	DTXCID6031041
ClC(F)(F)F	DTXCID8031073
FC(F)(F)C(F)(F)C(F)(F)F	DTXCID3031076
FC(F)(F)c1cc(O)ccc1	DTXCID8031231
[Na+].FC(F)(C(F)(F)C([O-])=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID0031267
Cc1cc(on1)CCCOc1c(C)cc(cc1C)c1nc(on1)C(F)(F)F	DTXCID9031438
Cl.Cl.Cl.FC1(F)[C@@H]2c3ccccc3[C@H](c3ccccc3[C@@H]21)N1CCN(CC1)C[C@@H](O)COc1cccc2ncccc21	DTXCID2031451
O=C(Nc1cc(ccc1)C(F)(F)F)C(C)C	DTXCID6031463
Nc1cc(ccc1S)C(F)(F)F	DTXCID1031464
OCC(O)COC(=O)c1ccccc1Nc1ccnc2c(cccc12)C(F)(F)F	DTXCID9031484
O=[N+]([O-])c1ccc(N)cc1C(F)(F)F	DTXCID8031520
Cc1c(cccc1N)C(F)(F)F	DTXCID0031558
FC(F)(F)c1cc(ccc1)Nc1ncccc1C(=O)OCCN1CCOCC1	DTXCID7031587
Clc1cc(c(NS(=O)(=O)C(F)(F)F)cc1)C(=O)OC	DTXCID0031631
FC(F)(F)c1cc2c(cc1)[C@@H]1CNC[C@H]2C1	DTXCID7031660
FC(F)(F)c1ccc(cc1)c1ccccc1C(=O)Nc1ccc2CN(CCc2c1)CCNC(C)=O	DTXCID1031672
FC1(F)[C@@H]2c3ccccc3[C@H](c3ccccc3[C@@H]21)N1CCN(CC1)C[C@@H](O)COc1cccc2ncccc21	DTXCID6031679
Cl.Nc1cc(ccc1S)C(F)(F)F	DTXCID0031681
Clc1cc(ccc1Oc1cc(C(COC)=NOCC(=O)OC)c(cc1)[N+]([O-])=O)C(F)(F)F	DTXCID4031691
Clc1cc(ccc1NS(=O)(=O)c1cc(c(Cl)cc1)C(F)(F)F)[N+]([O-])=O	DTXCID4031697
FC(F)c1nn(C)cc1C(=O)Nc1cccc2C/3CCC(C\3=C(/Cl)Cl)c21	DTXCID9031698
Clc1ccc(Oc2cc(COCC(c3ccc(OCC)cc3)C(F)(F)F)ccc2)cc1	DTXCID4031699
BrC(F)(F)Oc1ccc(cc1)C(C)(C)COCc1cc(Oc2ccccc2)ccc1	DTXCID1031703
FC(F)(F)CO[C@@H]1CC[C@](Cn2cncn2)(O1)c1ccc(Cl)cc1Cl	DTXCID6031704
FC(F)(F)COC1CCC(Cn2cncn2)(O1)c1ccc(Cl)cc1Cl	DTXCID1031705
FC(F)(F)/C=C\C1C(C(=O)OCc2c(F)c(F)c(COC)c(F)c2F)C1(C)C	DTXCID1031707
FC(F)(F)c1cc(OC(CC)C(=O)NCc2ccccc2)ccc1F	DTXCID1031709
FC(F)(F)C(F)(F)COCc1cc(ccc1Cl)n1nc(nc1c1ccccc1)C(N)=O	DTXCID5031711
Cn1nc(c2cc(OCC(=O)O)c(Cl)cc2F)c(Cl)c1OC(F)F	DTXCID9031721
FC(F)(F)c1nc(C)sc1C(O)=Nc1c(Br)cc(OC(F)(F)F)cc1Br	DTXCID4031722
Clc1c(NC(CC)c2ccc(OC(F)F)cc2)ncnc1C	DTXCID9031723
FC(F)(F)c1nc2cc(Cl)cnc2[NH]1	DTXCID3031731
OC(N=C1N=C(N=C(OC)N1)C(F)(F)F)=NS(=O)(=O)c1ccccc1C(F)(F)F	DTXCID7031743
FC(F)(F)c1cc(Cl)c(c(Cl)c1)n1nc(C#N)c(SC(F)(F)F)c1N=Cc1ccc(O)c(OC)c1	DTXCID001065053
OC(=Nc1nc(cc(OC)n1)OC)NS(=O)(=O)c1nc(ccc1C(=O)O)C(F)(F)F	DTXCID6031750
O=C(OC)C(C)Oc1cc(CC)ccc1COc1ccc(cc1)N1C(=O)C=C(N(C)C1=O)C(F)(F)F	DTXCID1031759
Brc1ccc(Oc2cc(ccc2)C(C#N)OC(=O)C(c2ccc(OC(F)F)cc2)C(C)C)cc1	DTXCID0031760
CCS(=O)(=O)Nc1cc(c(F)cc1C(=N)S)N1N=C(N(C)C1=O)C(F)(F)F	DTXCID0031766
Cn1nc(c2cc(C(=O)OC(C)C)c(Cl)cc2F)c(Br)c1C(F)(F)F	DTXCID5031767
FC(F)(F)c1cc(Cl)c(c(Cl)c1)n1nc(C#N)c(c1N)S(=O)CC	DTXCID9031771
O=C(Nc1ccsc1C(C)CC(C)C)c1cn(C)nc1C(F)(F)F	DTXCID9031773
O=C(O)COc1cc(c(F)cc1Cl)N1N=CC(=C(C)C1=O)C(F)(F)F	DTXCID9031775
Clc1c(cc(cc1NC(=O)NC(=O)c1c(F)cccc1F)C(F)(F)F)C(F)(F)F	DTXCID3031781
FC(F)(F)c1cc(Cl)c(c(Cl)c1)n1nc(c(c1N)S(C)=O)C(C)=O	DTXCID3031785
OC(c1nc(OC)cc(OC)n1)c1cccc(COC)c1NS(=O)(=O)C(F)F	DTXCID3031789
CC(C)Oc1nc(cc(OCc2ccccc2C(=C\OC)/C(=O)OC)n1)C(F)(F)F	DTXCID7031795
O=S(=O)(CCC(F)=C(F)F)c1ncc(Cl)s1	DTXCID7031822
FC(F)(F)C(F)(c1ccc2N(C(=O)N(Cc2c1)NCc1cccnc1)C(C)=O)C(F)(F)F	DTXCID2031825
OC=1C2CCC(C2)C(=O)C=1C(=O)c1ccc(nc1COCCOC)C(F)(F)F	DTXCID1031832
CC(C)N(C)S(=O)(=O)N=C(O)c1cc(c(F)cc1Cl)N1C(=O)C=C(N(C)C1=O)C(F)(F)F	DTXCID5031840
