Structure(SMILES)	DSSTox_Structure_Id
FC(F)(F)/C(=C(/F)F)C(F)(OC)C(F)(F)C(F)(F)F	DTXCID50459701
O=C(c1ccc(Br)cc1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F	DTXCID80459779
FC(F)(C(=O)CC(=O)C(CC)CC)C(F)(F)C(F)(F)F	DTXCID30459865
CC(F)(F)C(F)(F)O	DTXCID60459898
ClC(F)(F)C(Cl)(F)SCl	DTXCID50460579
FC1(F)C(=C(/F)F)\C(=C(\F)F)C1(F)F	DTXCID70460738
FC(F)(Sc1ccc(C)cc1)C(F)(F)C(F)(F)F	DTXCID10461087
FC(F)(Sc1ccc(cc1)C(=O)OC)C(F)(F)C(F)(F)F	DTXCID70461088
FC(F)(C(F)(F)C(\F)=C(/F)F)C(F)(F)C(F)(F)C(\F)=C(/F)F	DTXCID00461192
FC(F)(C(=O)C(=O)OC)C(F)(F)F	DTXCID20461194
FC(F)(C(=O)C(=O)OC)C(F)(F)C(F)(F)C(F)F	DTXCID80461195
FC(F)(C(=O)C(=O)OC)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40461196
FC(F)(F)C(F)(F)C(=O)C(Cl)(C(F)(F)F)C(F)(F)F	DTXCID90461601
FC1(F)C(F)(F)C(F)=C(Cl)C(F)(F)C1(F)F	DTXCID80461716
FC(F)C(Cl)(F)C(F)(F)F	DTXCID20461750
FC1(F)C(Cl)=C(C#N)C(F)(F)C1(F)F	DTXCID80461751
FC1(F)C(F)(F)C(C#N)=C(Cl)C(F)(F)C1(F)F	DTXCID40461752
FC(F)(C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)(F)F)S(F)(=O)=O	DTXCID40461757
FC(F)(C(F)S(F)(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)F	DTXCID10461981
FC(F)(C(F)S(F)(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)S(F)(=O)=O	DTXCID70461982
FC1(F)C(=C(F)C1(F)F)C(F)(F)C(F)(F)F	DTXCID70462070
FC(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID50462376
CC(C)(C)OOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID50462513
FC(F)(F)C(F)(F)C#CC#N	DTXCID30462738
FC(F)(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID00462841
Cc1c(C)cc(C)c(C)c1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID60462842
COc1ccc(cc1)C(F)(F)C(F)(F)F	DTXCID20462843
FC(F)(c1cccc(c1)C(=O)OC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID80462844
FC(F)(c1ccc(cc1)C(=O)OC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40462845
FC(F)(C(F)=O)C(F)(F)C(=O)OC	DTXCID30463124
FC(F)(OC(F)(F)C(I)(F)F)C(F)=O	DTXCID90463125
FC(F)(C(F)(F)SCC(O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40463211
FC(F)(F)C(F)(F)SC(C)C(=O)O	DTXCID00463212
FC(F)(F)C(F)(F)C(F)(F)SCc1ccccc1	DTXCID60463213
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C#CCCC	DTXCID20463214
FC(F)(C(F)(F)CC(C)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID60463975
FC(F)(C(F)(F)CC(C)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID80464040
O=C1CCCCC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40464041
FC(F)(C(F)(F)CC(C)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40464142
FC1(F)C2(F)C=CC1(F)C(F)=C2F	DTXCID10464250
FC1(F)C(F)=C(F)C(F)(F)C(F)(F)C1(Br)F	DTXCID00464502
FC(C)C(F)(F)C(F)(F)F	DTXCID80465113
FC(=C)C(F)(F)C(F)(F)F	DTXCID40465114
FC(F)(C(F)(F)OC(F)(C(F)=O)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID20465359
FC(F)(C(F)(F)OC(F)(F)C(F)(F)CCI)S(F)(=O)=O	DTXCID50466314
FC(F)(F)C(F)(/N=C=O)C(F)(F)F	DTXCID00466329
FC1(F)C(F)(F)C(F)=C(F)C(F)(F)C(F)C1(F)F	DTXCID20466543
FC1(F)C(F)C(F)(F)C(F)(F)C(F)=C(F)C1(F)F	DTXCID80466544
FC(F)(C(F)(F)OC(F)(F)C(F)F)S(=O)(=O)O	DTXCID90466656
[K+].[K+].FC(F)(S([O-])=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)S([O-])=O	DTXCID50466657
FC(F)(S(=O)O)C(F)(F)OC(F)(F)C(F)F	DTXCID10466658
FC(F)(C(F)(F)S(=O)O)C(F)(F)C(F)(F)S(=O)O	DTXCID70466659
FC1(F)C(F)(F)C(F)(C(F)(F)C(F)(F)C1(F)F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID60466663
FC(F)(F)C(F)(F)COC(=O)C(=C)Cl	DTXCID30467344
FC(F)(C(F)(F)CC(C)=O)C(F)(F)C(F)(F)F	DTXCID40467375
FC(F)(OC(F)(F)F)C(F)(F)C(F)(F)F	DTXCID40467476
O=C(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)c1ccccc1	DTXCID00467477
FC(F)(C(F)(F)COC(C)(C)C#CC=C)C(F)(F)C(F)F	DTXCID70468310
FC(F)C(F)(F)C(F)(F)C(F)(F)CNc1ccccc1	DTXCID30468311
FC(F)(C(F)(F)C(C)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID00974530
FC(F)(OC(Cl)(F)C(F)(Cl)F)C(F)(F)C(F)(F)C(=O)O	DTXCID50468439
Fc1c2c(c(F)c(F)c1F)C(F)(F)C(Cl)(F)C2(Cl)F	DTXCID80468442
Fc1c2c(c(F)c(F)c1F)C(Cl)(F)C(F)(F)C2(Cl)Cl	DTXCID40468443
FC(F)(C(=O)CC(=O)C(C)(C)C)C(F)(F)C(F)(F)C(F)F	DTXCID60468945
FC(F)(C(F)(F)C(F)F)C(F)(F)C(F)(F)C(F)(F)CBr	DTXCID00469153
FC1=C(C)c2c(F)c(F)c(F)c(F)c2C(F)(F)C1(F)F	DTXCID70469160
FC(F)(F)C(Cl)(F)S(Cl)=O	DTXCID60469477
FS(=O)(=O)OC(F)(OC(F)(F)F)C(F)(F)[N+]([O-])=O	DTXCID20470024
FC(F)(C(F)(F)C(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID80470025
FC1(F)C(F)=C(C(F)(F)C(F)(F)C1(Br)F)C(F)(F)F	DTXCID40470026
FC1(F)C(Cl)C(F)(F)C(F)=C(C1(F)F)C(F)(F)F	DTXCID20470029
FC(F)(N1SN1C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID90470632
F\C(F)=N/C(F)(F)C(F)(Cl)Cl	DTXCID10470876
F\C(F)=N/C(F)(F)C(F)(Br)Cl	DTXCID70470877
FC(F)(N1OC1(F)F)C(Cl)(F)F	DTXCID90470879
FC(F)(N1OC1(F)F)C(Cl)(Cl)F	DTXCID00470880
FC(F)(CC=C)C(Br)(F)F	DTXCID30471183
ClC(F)(CC=C)C(Cl)(F)F	DTXCID90471184
FC(F)(F)C(F)(CC=C)C(Br)(F)F	DTXCID10471186
ClC(F)(C\C=C(/C)C)C(Cl)(F)F	DTXCID70471187
O=C(C#CC(F)(F)C(F)(F)C(F)(F)F)c1ccccc1	DTXCID30471188
COc1ccc(cc1)C(=O)C#CC(F)(F)C(F)(F)C(F)(F)F	DTXCID00471190
FC(F)(F)C(F)(F)C(F)(F)C(=O)C#Cc1ccccc1	DTXCID60471191
COc1ccc(C#CC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1	DTXCID80471193
FC1(OC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C1(F)F	DTXCID40471194
FC(F)(F)OC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F	DTXCID00471195
FC1(F)C(F)(F)C(F)(F)C(F)(F)C21OC(F)(F)C(F)(F)O2	DTXCID60471196
CC(C)COP(=O)(OCC(C)C)C(F)(F)C(F)(F)C(F)(F)F	DTXCID90472111
FC(F)(OC(F)(F)C(I)(F)F)C(F)(F)I	DTXCID00472122
FC(F)(OC(F)(F)C(I)(F)F)C(=O)O	DTXCID60472123
FC(F)(OC(F)(F)C(F)(Br)F)C(=O)O	DTXCID80472125
FC(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)I)C(=O)O	DTXCID40472126
FC(F)(C(F)(F)OC(F)(F)C(F)F)S(Cl)(=O)=O	DTXCID00472127
FC(F)(OC(F)(F)C(F)(Br)F)C(=O)OCC	DTXCID20472129
FC(F)(C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)I)S(N)(=O)=O	DTXCID40473214
FC(F)(C(F)(F)C(Cl)(F)F)C(F)(F)C=O	DTXCID60473216
FC(F)(C(F)(F)C(O)OC)C(F)(F)C(F)F	DTXCID40473219
FC(F)(C(F)(F)C(O)OC)C(F)(F)C(Cl)(F)F	DTXCID50473220
FC(F)(C(F)(F)COC(=O)CCC)C(F)(F)C(F)(F)C(F)(F)C(F)F	DTXCID60473610
FC(F)(C(F)(F)COC(=O)CCl)C(F)(F)C(F)(F)C(F)(F)C(F)F	DTXCID20473611
FC1(F)C(=O)C(F)=C(F)C(F)=C(F)C1(F)F	DTXCID00474308
FC(F)(c1ccccc1)C(F)(F)C(F)(F)c1ccccc1	DTXCID40475238
FC(F)(C(F)(F)C(C)(C)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID00475239
FC1(F)C(F)(F)C=C(F)C(F)=CC1(F)F	DTXCID90475309
FC1(F)C(F)(F)C(F)=CC(F)=C(F)C1(F)F	DTXCID00475310
FC1(F)C(F)=C(F)C2(F)C(F)=C(F)C21F	DTXCID20475312
FC(F)(C(O)(NN)C(=O)NN)C(F)(F)F	DTXCID20475539
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=Nc2ccccc2NC1=O	DTXCID90475541
C=C(CC(F)(F)C(F)(F)C(F)(F)F)C(=O)OC	DTXCID40475571
FC(F)(Oc1c(F)c(F)c(F)c(F)c1F)C(F)(F)C(=O)O	DTXCID30475580
FC(F)(CO[Si](C)(C)C)C(F)(F)F	DTXCID10475806
FC(F)(CO[Si](C)(C)C)C(F)(F)C(F)(F)C(F)(F)F	DTXCID70475807
Fc1c2c(c(F)c(F)c1F)C(F)(F)C(F)(F)C2(Br)F	DTXCID80475813
Fc1c2c(c(F)c(F)c1F)C(F)(F)C(Br)(F)C2(Br)F	DTXCID40475814
Fc1c2c(c(F)c(F)c1F)C(F)(F)C(Cl)(F)C2(Cl)Cl	DTXCID60475816
FC1(F)c2c(F)c(F)c(Cl)c(F)c2C(F)(F)C1(F)F	DTXCID20475817
FC1(F)c2c(F)c(Cl)c(Cl)c(F)c2C(F)(F)C1(F)F	DTXCID80475818
Fc1c2c(c(F)c(Cl)c1F)C(F)(F)C(F)(F)C2(Cl)Cl	DTXCID10475821
Fc1c2c(c(F)c(F)c1Cl)C(F)(F)C(F)(F)C2(Cl)Cl	DTXCID70475822
Fc1c2c(c(F)c(F)c1F)C(Cl)(F)C(F)(F)C2(Cl)F	DTXCID30475823
Fc1c2c(c(F)c(F)c1F)C(F)(F)C(Br)(F)C2(Cl)Cl	DTXCID50475825
FC1(F)c2c(F)c(F)c(F)c(F)c2C(F)(F)C1(Br)F	DTXCID10475826
FC(F)(C(=O)CC(=O)OC)C(F)(F)C(F)(F)F	DTXCID60475831
FC(F)(C(=O)CC(=O)OC)C(F)(F)C(F)(F)C(F)(F)F	DTXCID20475832
OC(O)(CC(=O)OC)C(F)(F)C(F)(F)C(F)(F)F	DTXCID60475836
OC(O)(CC(=O)OC)C(F)(F)C(F)(F)C(F)(F)C(F)F	DTXCID20475837
FC(F)(C(F)(F)C(=O)NO)C(F)(F)F	DTXCID30477261
FC(F)(C(F)(F)C(=O)NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID90477262
FC(F)(C(F)(F)/N=C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID50477263
FC(F)(C(F)(F)C(Cl)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID30477281
FC(F)(F)C(F)(C(\F)=C(/C(F)(F)F)C(F)(F)F)N1CCCC1	DTXCID90477282
O=C(C(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)N1CCCC1	DTXCID70477285
FC1(F)C(=C(C(F)(F)C1(F)F)C(F)(F)F)C(F)(F)F	DTXCID80477372
FC(F)(C(F)(F)C(Br)CO)C(F)(F)C(F)(F)F	DTXCID80477473
FC(F)(C(F)(F)C(Br)CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40477474
FC(F)(C(F)(F)C1CO1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID00477475
FC1(F)C(F)(F)C(F)(F)C(\N=[N+]=[N-])=NC1(F)F	DTXCID20477477
FC1(F)N(C(F)=NC1(F)F)C(F)(F)F	DTXCID90477565
FC(F)(C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(F)(=O)=O	DTXCID20477811
FC(F)(C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(F)(=O)=O	DTXCID80477812
FC(F)(C(F)(F)OC(F)(F)C(=O)O)S(=O)(=O)O	DTXCID00477814
FC(F)(C(F)(F)OC(F)(F)C(Cl)=O)S(F)(=O)=O	DTXCID60477815
FC(F)(P(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID00478220
FC(F)(C(F)(F)C(F)(F)F)P(Cl)(=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID60478221
FC(F)(OS(F)(=O)=O)C(F)([N+]([O-])=O)C(F)(F)F	DTXCID10478231
FC(F)(C(O)COCC)C(F)(F)C(F)(F)C(F)(F)F	DTXCID50478250
FC(F)(C(O)COCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID10478251
FC(F)(C(O)CNCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID70478252
FC(F)(C(O)CN(CC)CC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID30478253
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)CSc1ccccc1	DTXCID90478254
FC(F)(C(F)(F)C(O)CBr)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID50478255
FC(F)(C(F)(F)C(O)CI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID10478256
CC(C)(F)C(C)(F)F	DTXCID10478615
FC(F)(F)C1=C(F)C(F)(OC1(F)F)C(F)(F)F	DTXCID60478620
FC(c1ccccc1)(C(F)(F)F)C(F)(F)Cc1ccccc1	DTXCID50479161
FC(c1ccccc1)(C(F)(F)F)C(F)(F)C(F)C(F)(F)F	DTXCID70479163
FC(Cc1ccccc1)(C(F)F)C(F)(F)F	DTXCID30479164
O=C(OOC(=O)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(OC(F)(F)F)C(F)(F)F	DTXCID60479278
FC(F)(F)C(F)(OC(F)(F)F)C(=O)O	DTXCID20978237
FC(F)(Sc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID90479286
FC(F)(Sc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID50479287
FC(F)(SCCCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID10479288
FC(F)(F)C(F)(F)N(Br)Br	DTXCID50480252
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CC(Sc1ccccc1)c1cccs1	DTXCID90480392
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CC(Sc1ccccc1)c1ccco1	DTXCID50480393
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CC(Sc1ccccc1)c1ccc(C)cc1	DTXCID10480394
O=S(=O)(CC(C[N+]([O-])=O)c1cccs1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID70480395
O=S(=O)(CC(C[N+]([O-])=O)c1ccco1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID30480396
O=S(=O)(CC(c1cccs1)C(C(C)=O)C(C)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID90480397
O=S(=O)(CC(c1ccco1)C(C(C)=O)C(C)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID50480398
FC1(F)C(F)(F)C(C#N)=C(F)C(F)(F)C1(F)F	DTXCID80480689
FC1(F)C(F)(F)C(=C(F)C(F)(F)C1(F)F)c1c(F)c(F)c(F)c(F)c1F	DTXCID20480865
O=C(Oc1ccccc1)C(F)(F)OC(F)(F)C(Cl)(Cl)F	DTXCID10481306
FC(F)(C(F)(F)C(Br)(F)F)C(Cl)(F)F	DTXCID30481308
FC(F)(C(F)(F)C(Br)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F	DTXCID90481309
FC(Cl)(F)C(F)(F)S(Cl)(=O)=O	DTXCID00481310
CCOP(=O)(OCC)OCC(F)(F)C(F)(F)C(F)(F)C(F)F	DTXCID20481857
FC(F)(C(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F	DTXCID60481932
FC(F)(C(F)(F)C(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#C	DTXCID80481934
FC1(F)C(CC1(F)F)(C(=O)O)c1ccc(OCC)cc1	DTXCID70481963
FC1(F)[C@@](CC1(F)F)(C(=O)O)c1ccc(OCC)cc1	DTXCID30481964
FC(CC=C)(C(=O)OCC=C)C(F)(F)F	DTXCID60481977
FC(F)(F)C(F)(CC=C)C(=O)O	DTXCID20481978
FC(F)(N1SSSN1C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID30482032
FC(F)(N1SSSSN1C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID50482034
FC1(F)N(C(F)(F)C(F)(F)N1C(F)(F)F)C(F)(F)F	DTXCID70482036
BrC1(Br)N(C(F)(F)C(F)(F)N1C(F)(F)F)C(F)(F)F	DTXCID30482037
ClC1(Cl)N(C(F)(F)C(F)(F)N1C(F)(F)F)C(F)(F)F	DTXCID90482038
FC1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)N1C(F)(F)C(F)(F)C(F)(F)C1(F)F	DTXCID70482839
FC(F)(C(=O)NOC(=O)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID00483672
FC(F)(F)C1(Cl)OC(=NO1)C(F)(F)C(F)(F)C(F)(F)F	DTXCID60483673
FC(F)(CCl)C(F)(F)C(F)F	DTXCID00484326
FC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID20484404
FC(F)(C(=O)C(F)(F)F)C(F)(F)C(F)(F)C(F)F	DTXCID40484406
FC(F)(F)C(F)(F)CSc1ccc(O)cc1	DTXCID90484471
FC(F)(F)C(F)(C(I)CC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F	DTXCID70484671
FC(F)(C(=O)OCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID10484953
FC1(F)c2c(F)c(F)c(F)c(F)c2C1(F)F	DTXCID20485118
FC(F)(NC(F)(F)F)C(F)(F)F	DTXCID70485582
FC(F)(c1c[NH]nc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID30485583
FC(F)(C#CC(C)(C)O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID30485826
FC(F)(C(F)(F)C#CCO)C(F)(F)C(F)(F)F	DTXCID90485827
F[Si](F)(F)CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID60486109
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)CCc1ccccc1	DTXCID80486429
FC(F)(C(F)(F)CCCI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID90486435
FC(F)(CC(I)CCCC)C(F)(F)C(F)(F)C(F)(F)F	DTXCID50486436
FC(F)(C(Cl)(F)C(F)(F)F)C(F)(F)F	DTXCID70980481
FC(F)(C(F)(F)C(F)F)C(F)(F)CN	DTXCID10486957
FC(F)(C(F)F)C(F)(F)C(F)(F)CO[Si](OCC(F)(F)C(F)(F)C(F)(F)C(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)O[Si](O[Si](OCC(F)(F)C(F)(F)C(F)(F)C(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F	DTXCID00487094
FC(F)(C(F)(F)C(Cl)(F)F)C(F)(F)C(F)(F)C(F)(F)C(Cl)(Cl)Cl	DTXCID90487129
FC(F)(C(F)C(F)(F)OC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID90487462
FC(F)(F)C(Br)(Cl)F	DTXCID90487720
FC(F)(F)C(Cl)(F)C(C)(C)O	DTXCID50487721
FC(F)(C(=O)O)C(F)(F)SC	DTXCID30487769
FC(F)(Oc1ccccc1)C(F)(F)C(=O)OC	DTXCID40487770
FC(F)(C(=O)OC)C(F)(F)SC	DTXCID00487771
FC(F)(Br)C(F)(F)C(=O)O	DTXCID20487773
FC(F)(C(F)(F)OC(F)(C(=O)O)C(F)(F)\N=[N+]=[N-])C(F)(F)F	DTXCID80487774
FC(F)(F)C(F)(OC)C(F)F	DTXCID50980904
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(F)(F)C(F)(F)F	DTXCID60488264
FC(F)(F)C(Cl)(F)[N+]([O-])=O	DTXCID70488457
FC(Br)(F)C(F)(Br)C(=O)OCC	DTXCID50488591
FC(F)(Cl)C(Cl)(F)C(F)=O	DTXCID30488594
FC1(F)C(CC1(F)F)[Si](OCC)(OCC)OCC	DTXCID60488729
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Sn](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(c1ccccc1)c1ccccc1	DTXCID60489574
FC(F)(CC[Sn](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID20489575
FC1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)N=O	DTXCID20489732
FC1(F)N2C(F)(C(F)(F)C(F)(F)C(F)(F)C1(F)F)C(F)(F)C(F)(F)C(F)(F)C2(F)F	DTXCID90489845
FC1(F)C2C=CC(C2)C1(F)F	DTXCID00490028
FC1(F)c2cccc(N)c2C(F)(F)C1(F)F	DTXCID40490486
FC1(F)C(F)(F)C(F)=C(I)C(F)(F)C1(F)F	DTXCID50490932
FC(F)(F)c1c2c(c(F)c(F)c1F)C(F)(F)C(F)(F)C2(F)F	DTXCID70490934
O=C(Oc1cc(ccc1OC)OC)C(F)(F)C(F)(F)C(F)(F)F	DTXCID50491000
O=C1CCCCC1C(F)(F)C(F)(F)C(F)(F)F	DTXCID20491390
FC(F)(C1OCOO1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID60491470
FC(F)(C(F)(F)C(F)(F)F)P(=O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40491771
[Cd+2].FC(F)([C-](F)F)C(F)(F)C(F)(F)F.F[C-](F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID20492009
[Cd+2].FC(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)[C-](F)F.F[C-](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID30492010
O=C1NC(=O)NCC1C(F)(F)C(F)(F)C(F)(F)F	DTXCID40492122
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)P(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID30492974
FC(F)(C(F)(F)F)C1(O)C=CCCC1	DTXCID90492990
FC(F)(C(/F)=C(\F)F)C(Cl)(F)C(/F)=C(\F)F	DTXCID40493134
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)P(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID80493138
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)P(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40493139
FC(F)(C#CC(=O)OC)C(F)(F)F	DTXCID00493332
FC1(F)CC(C#N)C1(Cl)F	DTXCID30493340
FC(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID40493376
FC(F)(C(F)(F)CN(C)C)C(F)(F)C(F)(F)C(F)(F)C(F)F	DTXCID00493377
FC(F)(C(F)(F)CCO)C(F)(F)C(Cl)(F)F	DTXCID20493394
FC(F)(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)(F)F	DTXCID20493399
FC(F)(OC(F)(F)F)C(F)(F)OC(F)(F)F	DTXCID30493401
FC(F)(OC(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F	DTXCID90493402
FC(F)(OC(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F	DTXCID50493403
FC(F)(F)C(F)(C#CF)C(F)(F)F	DTXCID60493454
O=C(CC(OC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1	DTXCID80493456
FC(F)([Te]C(F)(F)C(F)(F)F)C(F)(F)F	DTXCID90493785
