SMILES,logKow_EPISuite
CC(NNC(=O)c1ccc(cc1)[N+]([O-])=O)=C/C(=O)C(F)(F)C(F)(F)C(F)(F)F,
Fc1c(F)c(F)c(-c2nc(no2)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1F,
CC(C)(C)c1cc(n2nc(cc2n1)-c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F,
COc1cc2CC(C)(C)N=C(NNC(=O)C(F)(F)C(F)(F)C(F)(F)F)c2cc1OC,
CCOC(=O)c1cnn(c1NC(=O)C(F)(F)C(F)(F)C(F)(F)F)-c1ccccc1,
FC(F)(F)C(F)(CC=O)C(F)(F)F,
FC(I)=C(F)C(F)(C(F)(F)F)C(F)(F)F,
OCC(I)=CC(F)(C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(c1ccc(C=O)cc1)C(F)(F)F,
OC(=O)c1cccc(c1)C(F)(C(F)(F)F)C(F)(F)F,
CCOC(=O)C(=O)C(F)(C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(c1cccnc1Cl)C(F)(F)F,
COc1cc(ccc1N)C(F)(C(F)(F)F)C(F)(F)F,
OCCNCCCS(=O)(=O)CCC(F)(C(F)(F)F)C(F)(F)F,
Nc1c(Cl)cc(cc1OC(F)F)C(F)(C(F)(F)F)C(F)(F)F,
CC(C)CSc1c(C)c(ccc1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,
CCCCSc1c(C)c(ccc1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,
CCc1c(ccc(c1S(=O)CC)C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,
CCCS(=O)c1c(C)c(ccc1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,
CCC(C)S(=O)(=O)c1c(C)c(ccc1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,
CCCCS(=O)(=O)c1c(C)c(ccc1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,
Cc1cc(cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2F)c1F)C(F)(C(F)(F)F)C(F)(F)F,
CN(C(=O)c1ccc(Cl)cc1F)c1cccc(C(=O)Nc2c(C)cc(cc2C)C(F)(C(F)(F)F)C(F)(F)F)c1F,
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,
CC(C)OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,
CCC(C)OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,
OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(=O)Oc1ccccc1)C(F)(F)F,
CCCCNC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(I)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,
OC(=O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,
OC(=O)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,
OC(=O)C(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,
OC(=O)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,
[Na+].[O-]S(=O)(=O)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)F,
[I-].CC[N+](C)(CC)CCCNC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
OCC=CC(F)(F)C(F)(F)C(F)(F)F,
CC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
COC(F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
COP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC,
CC(C)OP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(C)C,
[Na+].OC(CN[C@@H](CC(O)=O)C([O-])=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(=O)N1CCN(CC1)C(=O)C(F)(F)C(F)(F)C(F)(F)F,
FC(=C(/F)C(F)(C(F)(F)F)C(F)(F)F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,
C[Si](C)(C)OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[H]C(O)(C1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)CCS(Cl)(=O)=O,
OC(C1=C(F)C(F)=C(F)C(F)=C1F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OCCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[O-][N+](=O)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C1,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[O-][N+](=O)C1=CC(=C(NN=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1)[N+]([O-])=O,
C[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si]1(O[Si]2(O[Si](O)(O[Si]3(O[Si](O)(O[Si](O1)(O[Si](O3)(O2)C1CCCC1)C1CCCC1)C1CCCC1)C1CCCC1)C1CCCC1)C1CCCC1)C1CCCC1,
FC(F)(F)C(F)(COP1(OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)=NP(OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)(OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)=NP(OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)(OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)=N1)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,
CC(=O)N=S(/C1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1CCCCC1NC(=O)C(F)(F)C(F)(F)C(F)(F)F,
[Nd+3].CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCN1C[NH+](C)C=C1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)N[C@@H]1CCCC[C@H]1NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
COC(=O)C(C)(C(C)C1=CSC(=C1)C#N)S(=O)CCC(F)(F)C(F)(F)C(F)(F)F,
FC(C(Cl)=O)=C(F)C(F)(C(F)(F)F)C(F)(F)F,
[H]C(C)(CCCC(F)(C(F)(F)F)C(F)(F)F)[C@@]1([H])CC[C@@]2([H])[C@]3([H])C(=O)C=C4C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,
OC(C1=CC(=CC(=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,
,
FC(F)(F)C(F)(F)C(F)(F)C(=O)OCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,
,
FC(F)(F)OC(F)(F)C(F)(F)C(=O)OC(=O)C(F)(F)C(F)(F)OC(F)(F)F,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
CCCCP(=O)(CCCC)OC1=CC=C(CC(F)(F)C(F)(F)C(F)(F)F)C=C1,
OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
CCC(CC(F)(F)C(F)(F)C(F)(F)F)[N+]([O-])=O,
FC(F)(F)COC(=N)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C1=NN=NN1C1=CC=CC=C1,
FC(F)(F)C(F)(F)C(F)(F)C1=NC2=CC=CC=C2N1,
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
COC1=C(OC)C=C(CCNC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C1,
FC(F)(F)C(F)(C=CI)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,
FC(F)(F)C(F)(F)C(F)(F)C(I)(C(F)(F)F)C(F)(F)F,
CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(CCI)(C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)F,
CC=CC(F)(F)C(F)(F)C(F)(F)F,
CC1=CC(=NN1)C(F)(F)C(F)(F)C(F)(F)F,
CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)I,
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,
OCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CC1=CC(=NN1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
NC(=N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CC(C)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCC(I)CC(F)(C(F)(F)F)C(F)(F)F,
NC1=NN=C(S1)C(F)(F)C(F)(F)C(F)(F)F,
C[Si](C)(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
C[Si](C)(C)C(F)(F)C(F)(F)C(F)(F)F,
C[Si](C)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)N1CCOCC1,
CCCCCC(C)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,
,
NC1=CC=C(C=C1)C(F)(C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(=O)C=C,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(Br)C=C1,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Sn](=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,
,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)OC1(F)F,
FC(F)(F)C(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,
OC(CI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(=O)ONC(=O)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOCC=C,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CSC=C1,
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,
FCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C1=CC(Br)=CC=C1,
CC(=C)COC(F)(C(F)(F)F)C(F)(F)F,
O.FC(F)(F)C(F)(F)C(F)(F)C=O,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCBr,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OC2=CC=C(C=C2)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,
OC(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI)C(F)(F)F,
[Cu].CC(C)(C)C(O)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(O)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F,
[NH4+].[NH4+].CCN(CCOP([O-])([O-])=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OC(=O)C1CCC(CC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[Si](F)(O[Si](F)(F)O[Si](F)(F)F)C(F)(F)C(F)(F)F,
CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,
FC(F)(F)C(I)CC(CC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,
OCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
COC(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C=C1CCOC1=O,
CCCCCOC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)OC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(C(=O)OOC(=O)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,
CC1=[N+](C)C=CC(OCC(F)(F)C(F)(F)C(F)(F)F)=C1,
FC(F)(F)C(F)(F)C(F)(F)C1CCOC1,
FC(F)(F)C(F)(F)C(F)(F)C=NC1=CC=CC=C1,
OCCCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCC=C(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)COCCOC=C,
CC1CCC(C(O)C1)C(F)(C(F)(F)F)C(F)(F)F,
FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,
,
,
,
,
,
[H][O]([H])[Cr+3]1([Cl-])([Cl-])(OC(CN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=[O][Cr+3]([Cl-])([Cl-])([O]([H])[H])([O]([H])C(C)C)[O-]1[H])[O]([H])C(C)C,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
FC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
O[13C](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,
COCCOCCOCCOCCOCCOCCOCCOC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CCCNCCOC(=O)C=C,
C[N+](C)(CCCN=C(/O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(O)=O,
[Li+].FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)OC(F)(F)C(F)(F)N(C(F)(F)F)C(F)(F)F,
FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(Cl)C(F)(F)Cl,
[K+].[O-]C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F)C(F)(F)F,
[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
,
[K+].C[N+](C)([O-])CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
,
,
FC(F)(F)C(F)(F)C(F)(F)C(Br)CBr,
CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCI,
CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=C,
CCNCC(F)(F)C(F)(F)C(F)(F)F,
CC(C)(C)C(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)COCCCl,
CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(=C(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,
CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCC[C@@H](CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCBr,
CCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=O,
CCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CC(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC#N,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
NC(CC(F)(F)C(F)(F)C(F)(F)F)C(O)=O,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COCC=C,
FC(=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCC(I)=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
